Metric,Sample Size,Mean Value,Median Value,Sample Q05,Sample Q95,Empirical CI Rel Width,Sample CI Low,Sample CI High,Sample CI Rel Width,Sample Std,Bootstrap CI Low,Bootstrap CI High,Pearson Rho,Pearson P,Spearman Rho,Spearman P,Plateau n,Plateau Found
Lempel-Ziv Complexity,700,2706.72,2756.0,2429.6,2867.35,0.16172710882544186,,,,,,,0.9884769302223055,0.0,0.9882069398664809,0.0,,False
Lempel-Ziv Complexity,800,3025.33,3054.5,2693.9,3258.2,0.18652510635203423,,,,,,,0.9884769302223055,0.0,0.9882069398664809,0.0,,False
Lempel-Ziv Complexity,900,3274.83,3316.5,2934.8,3514.3,0.1769557503748286,,,,,,,0.9884769302223055,0.0,0.9882069398664809,0.0,,False
Lempel-Ziv Complexity,1000,3553.08,3604.5,3217.95,3773.75,0.15642766276019685,,,,,,,0.9884769302223055,0.0,0.9882069398664809,0.0,,False
Max. Trace Length,100,93.8,90.5,65.95,129.14999999999992,0.6737739872068221,,,,,,,0.45217893111025587,1.4929813955145312e-51,0.45916972724341876,2.6602184506455547e-53,,False
Max. Trace Length,200,109.3,107.5,77.0,163.2,0.788655077767612,,,,,,,0.45217893111025587,1.4929813955145312e-51,0.45916972724341876,2.6602184506455547e-53,,False
Max. Trace Length,300,119.4,111.0,85.8,170.0,0.7051926298157454,,,,,,,0.45217893111025587,1.4929813955145312e-51,0.45916972724341876,2.6602184506455547e-53,,False
Max. Trace Length,400,121.63,115.5,86.0,170.0,0.6906190906848639,,,,,,,0.45217893111025587,1.4929813955145312e-51,0.45916972724341876,2.6602184506455547e-53,,False
Max. Trace Length,500,126.51,117.0,91.95,175.0,0.6564698442810845,,,,,,,0.45217893111025587,1.4929813955145312e-51,0.45916972724341876,2.6602184506455547e-53,,False
Max. Trace Length,600,129.9,127.0,92.0,170.0,0.6004618937644342,,,,,,,0.45217893111025587,1.4929813955145312e-51,0.45916972724341876,2.6602184506455547e-53,,False
Max. Trace Length,700,130.46,127.0,94.95,170.25,0.5771884102406868,,,,,,,0.45217893111025587,1.4929813955145312e-51,0.45916972724341876,2.6602184506455547e-53,,False
Max. Trace Length,800,140.74,133.0,95.0,170.25,0.5346738667045615,,,,,,,0.45217893111025587,1.4929813955145312e-51,0.45916972724341876,2.6602184506455547e-53,,False
Max. Trace Length,900,140.31,151.0,95.0,170.0,0.5345306820611503,,,,,,,0.45217893111025587,1.4929813955145312e-51,0.45916972724341876,2.6602184506455547e-53,,False
Max. Trace Length,1000,138.74,133.0,107.0,175.0,0.49012541444428426,,,,,,,0.45217893111025587,1.4929813955145312e-51,0.45916972724341876,2.6602184506455547e-53,,False
Min. Trace Length,100,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,False
Min. Trace Length,200,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,False
Min. Trace Length,300,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,False
Min. Trace Length,400,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,False
Min. Trace Length,500,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,False
Min. Trace Length,600,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,False
Min. Trace Length,700,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,False
